store,websites,attribute_set,type,category_ids,sku,has_options,name,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,price,weight,status,visibility,tax_class_id,brand,supplier,mode,description,short_description,special_from_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,meta_title,meta_description,custom_design,page_layout,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,special_price,msrp,is_recurring,meta_keyword,custom_layout_update,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to
en,pdc,Default,simple,9,AGNT1225,0,Mustela Hydra Bebe Facial Cream 40ML,/c/7/c78a8f517b3674337571c30026ecf28e_2366.png,/c/7/c78a8f517b3674337571c30026ecf28e_2366.png,/c/7/c78a8f517b3674337571c30026ecf28e_2366.png,mustela-hydra-bebe-facial-cream-40ml,mustela-hydra-bebe-facial-cream-40ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Mustela ,AL SHABAK GENERAL TRADING,Normal,AGNT_Mustela Hydra Bebe Facial Cream 40ML,Mustela Hydra Bebe Facial Cream 40ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mustela Hydra Bebe Facial Cream 40ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT1227,0,Mustela Newborn Foam Shampoo 150ML,/c/7/c78a8f517b3674337571c30026ecf28e_2367.png,/c/7/c78a8f517b3674337571c30026ecf28e_2367.png,/c/7/c78a8f517b3674337571c30026ecf28e_2367.png,mustela-newborn-foam-shampoo-150ml,mustela-newborn-foam-shampoo-150ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Mustela ,AL SHABAK GENERAL TRADING,Normal,AGNT_Mustela Newborn Foam Shampoo 150ML,Mustela Newborn Foam Shampoo 150ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mustela Newborn Foam Shampoo 150ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT1228,0,Mustela Nutriprotector Cold Cream 40ML,/c/7/c78a8f517b3674337571c30026ecf28e_2368.png,/c/7/c78a8f517b3674337571c30026ecf28e_2368.png,/c/7/c78a8f517b3674337571c30026ecf28e_2368.png,mustela-nutriprotector-cold-cream-40ml,mustela-nutriprotector-cold-cream-40ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Mustela ,AL SHABAK GENERAL TRADING,Normal,AGNT_Mustela Nutriprotector Cold Cream 40ML,Mustela Nutriprotector Cold Cream 40ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mustela Nutriprotector Cold Cream 40ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT1229,0,Mustela Stelatopia Emollient Cream 200ML,/c/7/c78a8f517b3674337571c30026ecf28e_2369.png,/c/7/c78a8f517b3674337571c30026ecf28e_2369.png,/c/7/c78a8f517b3674337571c30026ecf28e_2369.png,mustela-stelatopia-emollient-cream-200ml,mustela-stelatopia-emollient-cream-200ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Mustela ,AL SHABAK GENERAL TRADING,Normal,AGNT_Mustela Stelatopia Emollient Cream 200ML,Mustela Stelatopia Emollient Cream 200ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mustela Stelatopia Emollient Cream 200ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT1230,0,Mustela Stretch Marks Prevention Cream 150ML,/c/7/c78a8f517b3674337571c30026ecf28e_2370.png,/c/7/c78a8f517b3674337571c30026ecf28e_2370.png,/c/7/c78a8f517b3674337571c30026ecf28e_2370.png,mustela-stretch-marks-prevention-cream-150ml,mustela-stretch-marks-prevention-cream-150ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Mustela ,AL SHABAK GENERAL TRADING,Normal,AGNT_Mustela Stretch Marks Prevention Cream 150ML,Mustela Stretch Marks Prevention Cream 150ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mustela Stretch Marks Prevention Cream 150ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT1231,0,Mustela Vit Barrier Cream 50ML,/c/7/c78a8f517b3674337571c30026ecf28e_2371.png,/c/7/c78a8f517b3674337571c30026ecf28e_2371.png,/c/7/c78a8f517b3674337571c30026ecf28e_2371.png,mustela-vit-barrier-cream-50ml,mustela-vit-barrier-cream-50ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Mustela ,AL SHABAK GENERAL TRADING,Normal,AGNT_Mustela Vit Barrier Cream 50ML,Mustela Vit Barrier Cream 50ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mustela Vit Barrier Cream 50ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1232,0,Mycoheal Oral Gel 40GM,/c/7/c78a8f517b3674337571c30026ecf28e_2372.png,/c/7/c78a8f517b3674337571c30026ecf28e_2372.png,/c/7/c78a8f517b3674337571c30026ecf28e_2372.png,mycoheal-oral-gel-40gm,mycoheal-oral-gel-40gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,AL MUFID PHARMACEUTICALS,Normal,AGNT_Mycoheal Oral Gel 40GM,Mycoheal Oral Gel 40GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mycoheal Oral Gel 40GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1233,0,Mycosat Suspension 30ML,/c/7/c78a8f517b3674337571c30026ecf28e_2373.png,/c/7/c78a8f517b3674337571c30026ecf28e_2373.png,/c/7/c78a8f517b3674337571c30026ecf28e_2373.png,mycosat-suspension-30ml,mycosat-suspension-30ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,BALSAM DRUG  AND  MEDICAL EQP,Normal,AGNT_Mycosat Suspension 30ML,Mycosat Suspension 30ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mycosat Suspension 30ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1235,0,Mydocalm 150Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_2374.png,/c/7/c78a8f517b3674337571c30026ecf28e_2374.png,/c/7/c78a8f517b3674337571c30026ecf28e_2374.png,mydocalm-150mg-tablet-30s,mydocalm-150mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,AL ITTIHAD DRUG STORE,Normal,AGNT_Mydocalm 150Mg Tablet 30S,Mydocalm 150Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Mydocalm 150Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1241,0,Nasivin Adult 0.05% Nasal Drops 10ML,/c/7/c78a8f517b3674337571c30026ecf28e_2375.png,/c/7/c78a8f517b3674337571c30026ecf28e_2375.png,/c/7/c78a8f517b3674337571c30026ecf28e_2375.png,nasivin-adult-0-05-nasal-drops-10ml,nasivin-adult-0-05-nasal-drops-10ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,JULPHAR DRUG STORE,Normal,AGNT_Nasivin Adult 0.05% Nasal Drops 10ML,Nasivin Adult 0.05% Nasal Drops 10ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nasivin Adult 0.05% Nasal Drops 10ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1242,0,Nasonex 50Mcg/Dose Nasal Spray 120MD,/c/7/c78a8f517b3674337571c30026ecf28e_2376.png,/c/7/c78a8f517b3674337571c30026ecf28e_2376.png,/c/7/c78a8f517b3674337571c30026ecf28e_2376.png,nasonex-50mcg-dose-nasal-spray-120md,nasonex-50mcg-dose-nasal-spray-120md.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,AGNT_Nasonex 50Mcg/Dose Nasal Spray 120MD,Nasonex 50Mcg/Dose Nasal Spray 120MD,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nasonex 50Mcg/Dose Nasal Spray 120MD,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1243,0,Natrilix SR 1.5Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_2377.png,/c/7/c78a8f517b3674337571c30026ecf28e_2377.png,/c/7/c78a8f517b3674337571c30026ecf28e_2377.png,natrilix-sr-1-5mg-tablet-30s,natrilix-sr-1-5mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Natrilix SR 1.5Mg Tablet 30S,Natrilix SR 1.5Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Natrilix SR 1.5Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT1247,0,Natural Ferver Megaton Tablet 100S,/c/7/c78a8f517b3674337571c30026ecf28e_2378.png,/c/7/c78a8f517b3674337571c30026ecf28e_2378.png,/c/7/c78a8f517b3674337571c30026ecf28e_2378.png,natural-ferver-megaton-tablet-100s,natural-ferver-megaton-tablet-100s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Natural Factors,HEALTHCARE LLC,Normal,AGNT_Natural Ferver Megaton Tablet 100S,Natural Ferver Megaton Tablet 100S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Natural Ferver Megaton Tablet 100S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1253,0,Nebilet 5Mg Tablet 28S,/c/7/c78a8f517b3674337571c30026ecf28e_2379.png,/c/7/c78a8f517b3674337571c30026ecf28e_2379.png,/c/7/c78a8f517b3674337571c30026ecf28e_2379.png,nebilet-5mg-tablet-28s,nebilet-5mg-tablet-28s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,PHARMA WORLD,Normal,AGNT_Nebilet 5Mg Tablet 28S,Nebilet 5Mg Tablet 28S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nebilet 5Mg Tablet 28S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1254,0,Neo Healar Suppository 10S,/c/7/c78a8f517b3674337571c30026ecf28e_2380.png,/c/7/c78a8f517b3674337571c30026ecf28e_2380.png,/c/7/c78a8f517b3674337571c30026ecf28e_2380.png,neo-healar-suppository-10s,neo-healar-suppository-10s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Neo Healar Suppository 10S,Neo Healar Suppository 10S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neo Healar Suppository 10S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1255,0,Neo Healer Ointment 30GM,/c/7/c78a8f517b3674337571c30026ecf28e_2381.png,/c/7/c78a8f517b3674337571c30026ecf28e_2381.png,/c/7/c78a8f517b3674337571c30026ecf28e_2381.png,neo-healer-ointment-30gm,neo-healer-ointment-30gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Neo Healer Ointment 30GM,Neo Healer Ointment 30GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neo Healer Ointment 30GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT1259,0,Neocell Super Collagen + C Tablet 120S,/c/7/c78a8f517b3674337571c30026ecf28e_2382.png,/c/7/c78a8f517b3674337571c30026ecf28e_2382.png,/c/7/c78a8f517b3674337571c30026ecf28e_2382.png,neocell-super-collagen-c-tablet-120s,neocell-super-collagen-c-tablet-120s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Neocell ,NEW COUNTRY HEALTHCARE CO. LLC,Normal,AGNT_Neocell Super Collagen + C Tablet 120S,Neocell Super Collagen + C Tablet 120S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neocell Super Collagen + C Tablet 120S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT1260,0,Neocell Super Collagen + C Tablet 250S,/c/7/c78a8f517b3674337571c30026ecf28e_2383.png,/c/7/c78a8f517b3674337571c30026ecf28e_2383.png,/c/7/c78a8f517b3674337571c30026ecf28e_2383.png,neocell-super-collagen-c-tablet-250s,neocell-super-collagen-c-tablet-250s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Neocell ,NEW COUNTRY HEALTHCARE CO. LLC,Normal,AGNT_Neocell Super Collagen + C Tablet 250S,Neocell Super Collagen + C Tablet 250S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neocell Super Collagen + C Tablet 250S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT1261,0,Neocell Super Collagen Powder 198GM,/c/7/c78a8f517b3674337571c30026ecf28e_2384.png,/c/7/c78a8f517b3674337571c30026ecf28e_2384.png,/c/7/c78a8f517b3674337571c30026ecf28e_2384.png,neocell-super-collagen-powder-198gm,neocell-super-collagen-powder-198gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Neocell ,NEW COUNTRY HEALTHCARE CO. LLC,Normal,AGNT_Neocell Super Collagen Powder 198GM,Neocell Super Collagen Powder 198GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neocell Super Collagen Powder 198GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1262,0,Neoclav 1Gm Tablet 14S,/c/7/c78a8f517b3674337571c30026ecf28e_2385.png,/c/7/c78a8f517b3674337571c30026ecf28e_2385.png,/c/7/c78a8f517b3674337571c30026ecf28e_2385.png,neoclav-1gm-tablet-14s,neoclav-1gm-tablet-14s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoclav 1Gm Tablet 14S,Neoclav 1Gm Tablet 14S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoclav 1Gm Tablet 14S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1263,0,Neoclav 625Mg Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_2386.png,/c/7/c78a8f517b3674337571c30026ecf28e_2386.png,/c/7/c78a8f517b3674337571c30026ecf28e_2386.png,neoclav-625mg-tablet-20s,neoclav-625mg-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoclav 625Mg Tablet 20S,Neoclav 625Mg Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoclav 625Mg Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1266,0,Neoday 10Mg Tablet 10S,/c/7/c78a8f517b3674337571c30026ecf28e_2387.png,/c/7/c78a8f517b3674337571c30026ecf28e_2387.png,/c/7/c78a8f517b3674337571c30026ecf28e_2387.png,neoday-10mg-tablet-10s,neoday-10mg-tablet-10s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoday 10Mg Tablet 10S,Neoday 10Mg Tablet 10S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoday 10Mg Tablet 10S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1267,0,Neoflam 50Mg Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_2388.png,/c/7/c78a8f517b3674337571c30026ecf28e_2388.png,/c/7/c78a8f517b3674337571c30026ecf28e_2388.png,neoflam-50mg-tablet-20s,neoflam-50mg-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoflam 50Mg Tablet 20S,Neoflam 50Mg Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoflam 50Mg Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1268,0,Neogyl 500Mg Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_2389.png,/c/7/c78a8f517b3674337571c30026ecf28e_2389.png,/c/7/c78a8f517b3674337571c30026ecf28e_2389.png,neogyl-500mg-tablet-20s,neogyl-500mg-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neogyl 500Mg Tablet 20S,Neogyl 500Mg Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neogyl 500Mg Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT1269,0,Neolyte 15GM 5S,/c/7/c78a8f517b3674337571c30026ecf28e_2390.png,/c/7/c78a8f517b3674337571c30026ecf28e_2390.png,/c/7/c78a8f517b3674337571c30026ecf28e_2390.png,neolyte-15gm-5s,neolyte-15gm-5s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Neolyte ,NEW MEDICAL CENTRE,Normal,AGNT_Neolyte 15GM 5S,Neolyte 15GM 5S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neolyte 15GM 5S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1273,0,Neomol CF Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_2391.png,/c/7/c78a8f517b3674337571c30026ecf28e_2391.png,/c/7/c78a8f517b3674337571c30026ecf28e_2391.png,neomol-cf-tablet-20s,neomol-cf-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Neomol ,NEW MEDICAL CENTRE,Normal,AGNT_Neomol CF Tablet 20S,Neomol CF Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neomol CF Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1274,0,Neoprofen 100Mg/5Ml Suspension 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_2392.png,/c/7/c78a8f517b3674337571c30026ecf28e_2392.png,/c/7/c78a8f517b3674337571c30026ecf28e_2392.png,neoprofen-100mg-5ml-suspension-100ml,neoprofen-100mg-5ml-suspension-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoprofen 100Mg/5Ml Suspension 100ML,Neoprofen 100Mg/5Ml Suspension 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoprofen 100Mg/5Ml Suspension 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1275,0,Neoprofen 400Mg Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_2393.png,/c/7/c78a8f517b3674337571c30026ecf28e_2393.png,/c/7/c78a8f517b3674337571c30026ecf28e_2393.png,neoprofen-400mg-tablet-20s,neoprofen-400mg-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoprofen 400Mg Tablet 20S,Neoprofen 400Mg Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoprofen 400Mg Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1276,0,Neosolvon 4Mg/5Ml Syrup 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_2394.png,/c/7/c78a8f517b3674337571c30026ecf28e_2394.png,/c/7/c78a8f517b3674337571c30026ecf28e_2394.png,neosolvon-4mg-5ml-syrup-100ml,neosolvon-4mg-5ml-syrup-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neosolvon 4Mg/5Ml Syrup 100ML,Neosolvon 4Mg/5Ml Syrup 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neosolvon 4Mg/5Ml Syrup 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1277,0,Neoventil 2Mg/5Ml Syrup 120ML,/c/7/c78a8f517b3674337571c30026ecf28e_2395.png,/c/7/c78a8f517b3674337571c30026ecf28e_2395.png,/c/7/c78a8f517b3674337571c30026ecf28e_2395.png,neoventil-2mg-5ml-syrup-120ml,neoventil-2mg-5ml-syrup-120ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoventil 2Mg/5Ml Syrup 120ML,Neoventil 2Mg/5Ml Syrup 120ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoventil 2Mg/5Ml Syrup 120ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1279,0,Neurobion Injection 3S,/c/7/c78a8f517b3674337571c30026ecf28e_2396.png,/c/7/c78a8f517b3674337571c30026ecf28e_2396.png,/c/7/c78a8f517b3674337571c30026ecf28e_2396.png,neurobion-injection-3s,neurobion-injection-3s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Neurobion Injection 3S,Neurobion Injection 3S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neurobion Injection 3S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1280,0,Neurobion Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_2397.png,/c/7/c78a8f517b3674337571c30026ecf28e_2397.png,/c/7/c78a8f517b3674337571c30026ecf28e_2397.png,neurobion-tablet-20s,neurobion-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Neurobion Tablet 20S,Neurobion Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neurobion Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT1281,0,Neurozan Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_2398.png,/c/7/c78a8f517b3674337571c30026ecf28e_2398.png,/c/7/c78a8f517b3674337571c30026ecf28e_2398.png,neurozan-tablet-30s,neurozan-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Neurozan ,NEW COUNTRY HEALTHCARE CO. LLC,Normal,AGNT_Neurozan Tablet 30S,Neurozan Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neurozan Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,11,AGNT1283,0,New Gel + Vit E Ointment 15GM,/c/7/c78a8f517b3674337571c30026ecf28e_2399.png,/c/7/c78a8f517b3674337571c30026ecf28e_2399.png,/c/7/c78a8f517b3674337571c30026ecf28e_2399.png,new-gel-vit-e-ointment-15gm,new-gel-vit-e-ointment-15gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,New ,METROMED (METROPOLITAN MEDICAL MKTNG LLC),Normal,AGNT_New Gel + Vit E Ointment 15GM,New Gel + Vit E Ointment 15GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,New Gel + Vit E Ointment 15GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1284,0,Nexium 10Mg Sachet 28S,/c/7/c78a8f517b3674337571c30026ecf28e_2400.png,/c/7/c78a8f517b3674337571c30026ecf28e_2400.png,/c/7/c78a8f517b3674337571c30026ecf28e_2400.png,nexium-10mg-sachet-28s,nexium-10mg-sachet-28s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Nexium 10Mg Sachet 28S,Nexium 10Mg Sachet 28S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nexium 10Mg Sachet 28S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1285,0,Nexium 20Mg Tablet 14S,/c/7/c78a8f517b3674337571c30026ecf28e_2401.png,/c/7/c78a8f517b3674337571c30026ecf28e_2401.png,/c/7/c78a8f517b3674337571c30026ecf28e_2401.png,nexium-20mg-tablet-14s,nexium-20mg-tablet-14s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Nexium 20Mg Tablet 14S,Nexium 20Mg Tablet 14S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nexium 20Mg Tablet 14S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT1286,0,Nexium 40Mg Tablet 14S,/c/7/c78a8f517b3674337571c30026ecf28e_2402.png,/c/7/c78a8f517b3674337571c30026ecf28e_2402.png,/c/7/c78a8f517b3674337571c30026ecf28e_2402.png,nexium-40mg-tablet-14s,nexium-40mg-tablet-14s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,AGNT_Nexium 40Mg Tablet 14S,Nexium 40Mg Tablet 14S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nexium 40Mg Tablet 14S,2,simple,,,,,,,,,,,,,,,,,,,,
