"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","url_path","options_container","price","weight","status","visibility","tax_class_id","brand","supplier","mode","description","short_description","special_from_date","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","special_price","msrp","is_recurring","meta_keyword","custom_layout_update","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to"
"admin","pdc","Default","simple","8","541","0","DEWAX 0.5% EAR DROPS 10ML","dewax-0-5-ear-drops-10ml","dewax-0-5-ear-drops-10ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","BALSAM DRUG  AND  MEDICAL EQP","BestSeller","DEWAX 0.5% EAR DROPS 10ML","DEWAX 0.5% EAR DROPS 10ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DEWAX 0.5% EAR DROPS 10ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","13214","0","OPTIFUCIN 1% EYE DROPS 5GM","optifucin-1-eye-drops-5gm","optifucin-1-eye-drops-5gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","BALSAM DRUG  AND  MEDICAL EQP","BestSeller","OPTIFUCIN 1% EYE DROPS 5GM","OPTIFUCIN 1% EYE DROPS 5GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","OPTIFUCIN 1% EYE DROPS 5GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","12518","0","AYU LAX CAP 30S","ayu-lax-cap-30s","ayu-lax-cap-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","BALSAM DRUG  AND  MEDICAL EQP","Normal","AYU LAX CAP 30S","AYU LAX CAP 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","AYU LAX CAP 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3759","0","OTOZOL EAR DROPS 10ML","otozol-ear-drops-10ml","otozol-ear-drops-10ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","BALSAM DRUG  AND  MEDICAL EQP","Normal","OTOZOL EAR DROPS 10ML","OTOZOL EAR DROPS 10ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","OTOZOL EAR DROPS 10ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","12719","0","KETO SOAP 100GM","keto-soap-100gm","keto-soap-100gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","BASLE PHARMACEUTICALS LLC","Normal","KETO SOAP 100GM","KETO SOAP 100GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","KETO SOAP 100GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","12312","0","KURE MOUTH ULCER GEL 10GM","kure-mouth-ulcer-gel-10gm","kure-mouth-ulcer-gel-10gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","BETA STAR TRADING","BestSeller","KURE MOUTH ULCER GEL 10GM","KURE MOUTH ULCER GEL 10GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","KURE MOUTH ULCER GEL 10GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1287","0","NEXPRO 20MG TAB 30S","nexpro-20mg-tab-30s","nexpro-20mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","BETA STAR TRADING","BestSeller","NEXPRO 20MG TAB 30S","NEXPRO 20MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEXPRO 20MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","10","4290","0","XCITE DELAY SPRAY 15GM","xcite-delay-spray-15gm","xcite-delay-spray-15gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","XCITE","BETA STAR TRADING","Normal","XCITE DELAY SPRAY 15GM","XCITE DELAY SPRAY 15GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","XCITE DELAY SPRAY 15GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","114","0","ARCOXIA 120MG TAB 7S","arcoxia-120mg-tab-7s","arcoxia-120mg-tab-7s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","ARCOXIA 120MG TAB 7S","ARCOXIA 120MG TAB 7S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ARCOXIA 120MG TAB 7S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","115","0","ARCOXIA 60MG TAB 28S","arcoxia-60mg-tab-28s","arcoxia-60mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","ARCOXIA 60MG TAB 28S","ARCOXIA 60MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ARCOXIA 60MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","158","0","AZOMAX 250MG CAP 6S","azomax-250mg-cap-6s","azomax-250mg-cap-6s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","AZOMAX 250MG CAP 6S","AZOMAX 250MG CAP 6S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","AZOMAX 250MG CAP 6S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","5","256","0","BETADINE ANTISEPTIC PAINT 8ML","betadine-antiseptic-paint-8ml","betadine-antiseptic-paint-8ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","BETADINE","CITY PHARMACY","BestSeller","BETADINE ANTISEPTIC PAINT 8ML","BETADINE ANTISEPTIC PAINT 8ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BETADINE ANTISEPTIC PAINT 8ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","5","258","0","BETADINE DRY POWDER SPRAY 55GM","betadine-dry-powder-spray-55gm","betadine-dry-powder-spray-55gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","BETADINE","CITY PHARMACY","BestSeller","BETADINE DRY POWDER SPRAY 55GM","BETADINE DRY POWDER SPRAY 55GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BETADINE DRY POWDER SPRAY 55GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","4","4360","0","BETADINE GARGLE MW 125ML","betadine-gargle-mw-125ml","betadine-gargle-mw-125ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","BETADINE","CITY PHARMACY","BestSeller","BETADINE GARGLE MW 125ML","BETADINE GARGLE MW 125ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BETADINE GARGLE MW 125ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","5","2575","0","BETADINE MEDICATED VAGINAL DOUCHE KIT 250ML","betadine-medicated-vaginal-douche-kit-250ml","betadine-medicated-vaginal-douche-kit-250ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","BETADINE","CITY PHARMACY","BestSeller","BETADINE MEDICATED VAGINAL DOUCHE KIT 250ML","BETADINE MEDICATED VAGINAL DOUCHE KIT 250ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BETADINE MEDICATED VAGINAL DOUCHE KIT 250ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","11","261","0","BETADINE SCALP SKIN CLEANSER 125ML","betadine-scalp-skin-cleanser-125ml","betadine-scalp-skin-cleanser-125ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","BETADINE SCALP SKIN CLEANSER 125ML","BETADINE SCALP SKIN CLEANSER 125ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BETADINE SCALP SKIN CLEANSER 125ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2704","0","CATAFLAM 50MG TAB 10S","cataflam-50mg-tab-10s","cataflam-50mg-tab-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","CATAFLAM 50MG TAB 10S","CATAFLAM 50MG TAB 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CATAFLAM 50MG TAB 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","446","0","CLOMID 50MG TAB 10S","clomid-50mg-tab-10s","clomid-50mg-tab-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","CLOMID 50MG TAB 10S","CLOMID 50MG TAB 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CLOMID 50MG TAB 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2809","0","CYCLO 3 FORTE CAP 30S","cyclo-3-forte-cap-30s","cyclo-3-forte-cap-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","CYCLO 3 FORTE CAP 30S","CYCLO 3 FORTE CAP 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CYCLO 3 FORTE CAP 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","499","0","CYPROVITA TAB 30S","cyprovita-tab-30s","cyprovita-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","CYPROVITA TAB 30S","CYPROVITA TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CYPROVITA TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","506","0","DAKTARIN 2% ORAL GEL 40GM","daktarin-2-oral-gel-40gm","daktarin-2-oral-gel-40gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","DAKTARIN 2% ORAL GEL 40GM","DAKTARIN 2% ORAL GEL 40GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DAKTARIN 2% ORAL GEL 40GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2825","0","DECADRON ELIXIR SYRUP 100ML","decadron-elixir-syrup-100ml","decadron-elixir-syrup-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","DECADRON ELIXIR SYRUP 100ML","DECADRON ELIXIR SYRUP 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DECADRON ELIXIR SYRUP 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","558","0","DIOVAN 80MG TAB 28S","diovan-80mg-tab-28s","diovan-80mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","DIOVAN 80MG TAB 28S","DIOVAN 80MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DIOVAN 80MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4400","0","DIPROFOS INJ 2ML 1S","diprofos-inj-2ml-1s","diprofos-inj-2ml-1s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","DIPROFOS INJ 2ML 1S","DIPROFOS INJ 2ML 1S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DIPROFOS INJ 2ML 1S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","563","0","DIPROSALIC OINT 30GM","diprosalic-oint-30gm","diprosalic-oint-30gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","DIPROSALIC OINT 30GM","DIPROSALIC OINT 30GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DIPROSALIC OINT 30GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","564","0","DIPROSONE CREAM 30GM","diprosone-cream-30gm","diprosone-cream-30gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","DIPROSONE CREAM 30GM","DIPROSONE CREAM 30GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DIPROSONE CREAM 30GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","624","0","ELOCOM 0.1% CREAM 30GM","elocom-0-1-cream-30gm","elocom-0-1-cream-30gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","ELOCOM 0.1% CREAM 30GM","ELOCOM 0.1% CREAM 30GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ELOCOM 0.1% CREAM 30GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","650","0","ESIDREX 25MG TAB 20S","esidrex-25mg-tab-20s","esidrex-25mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","ESIDREX 25MG TAB 20S","ESIDREX 25MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ESIDREX 25MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3034","0","EXFORGE HCT 10/160/12.5MG TAB 28S","exforge-hct-10-160-12-5mg-tab-28s","exforge-hct-10-160-12-5mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","EXFORGE HCT 10/160/12.5MG TAB 28S","EXFORGE HCT 10/160/12.5MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","EXFORGE HCT 10/160/12.5MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3036","0","EXFORGE HCT 5/160/12.5MG TAB 28S","exforge-hct-5-160-12-5mg-tab-28s","exforge-hct-5-160-12-5mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","EXFORGE HCT 5/160/12.5MG TAB 28S","EXFORGE HCT 5/160/12.5MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","EXFORGE HCT 5/160/12.5MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3037","0","EXFORGE HCT 5/160/25MG TAB 28S","exforge-hct-5-160-25mg-tab-28s","exforge-hct-5-160-25mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","EXFORGE HCT 5/160/25MG TAB 28S","EXFORGE HCT 5/160/25MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","EXFORGE HCT 5/160/25MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3088","0","FEVADOL 160MG/5ML SUGAR FREE SYRUP 145ML","fevadol-160mg-5ml-sugar-free-syrup-145ml","fevadol-160mg-5ml-sugar-free-syrup-145ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","FEVADOL 160MG/5ML SUGAR FREE SYRUP 145ML","FEVADOL 160MG/5ML SUGAR FREE SYRUP 145ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FEVADOL 160MG/5ML SUGAR FREE SYRUP 145ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3093","0","FLAVACO EAR DROPS 10ML","flavaco-ear-drops-10ml","flavaco-ear-drops-10ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","FLAVACO EAR DROPS 10ML","FLAVACO EAR DROPS 10ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FLAVACO EAR DROPS 10ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","793","0","FYBOGEL ORANGE SACH 10S","fybogel-orange-sach-10s","fybogel-orange-sach-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","CITY PHARMACY","BestSeller","FYBOGEL ORANGE SACH 10S","FYBOGEL ORANGE SACH 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FYBOGEL ORANGE SACH 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
